"ExperimentName","Subject","Session","SessionDate","SessionTime","Block","metablock","TaskType","Trial","CorrectResponse","ITIs","left_stim","right_stim","task.ACC","task.RESP","task.RT","run"
"Matching_Run1",7,1,"06-28-2015",10:59:29,1,2,"NumberMatching",3,2,3,"N5","D1_2",1,2,1723,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,1,2,"NumberMatching",4,1,2,"N9","D9_1",0,NA,0,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,1,2,"NumberMatching",5,1,3,"N5","D5_1",1,1,1341,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,1,2,"NumberMatching",6,1,1,"N7","D7_1",0,NA,0,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,2,1,"NumberMatching",1,1,3,"N3","D3_1",1,1,1464,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,2,1,"NumberMatching",2,2,1,"N1","D4_2",1,2,1997,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,2,1,"NumberMatching",3,2,2,"N7","D4_2",1,2,1853,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,2,1,"NumberMatching",4,1,1,"D6_2","N6",0,NA,0,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,2,1,"NumberMatching",5,1,2,"D4_2","N4",1,1,2143,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,2,1,"NumberMatching",6,2,3,"D8_1","N5",0,NA,0,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,3,5,"ShapeMatching",1,2,2,"S4","S5",1,2,2243,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,3,5,"ShapeMatching",2,1,1,"S5","S5",1,1,1490,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,3,5,"ShapeMatching",3,1,3,"S8","S8",1,1,2597,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,3,5,"ShapeMatching",4,2,1,"S5","S6",1,2,1437,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,3,5,"ShapeMatching",5,2,2,"S7","S8",1,2,2774,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,3,5,"ShapeMatching",6,1,3,"S9","S9",1,1,1325,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,4,6,"ShapeMatching",1,2,1,"S2","S3",1,2,2431,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,4,6,"ShapeMatching",2,1,3,"S3","S3",1,1,1037,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,4,6,"ShapeMatching",3,2,2,"S8","S9",1,2,712,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,4,6,"ShapeMatching",4,1,3,"S2","S2",1,1,892,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,4,6,"ShapeMatching",5,2,2,"S3","S4",1,2,1218,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,4,6,"ShapeMatching",6,2,1,"S1","S2",1,2,1906,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,5,4,"ShapeMatching",1,2,3,"S9","S1",1,2,1924,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,5,4,"ShapeMatching",2,1,2,"S7","S7",1,1,2560,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,5,4,"ShapeMatching",3,1,1,"S4","S4",0,NA,0,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,5,4,"ShapeMatching",4,2,2,"S6","S7",0,1,145,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,5,4,"ShapeMatching",5,1,1,"S6","S6",0,NA,0,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,5,4,"ShapeMatching",6,1,3,"S1","S1",1,1,1610,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,6,3,"NumberMatching",1,1,1,"D2_2","N2",0,NA,0,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,6,3,"NumberMatching",2,2,2,"N9","D7_2",0,1,2694,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,6,3,"NumberMatching",3,2,3,"N3","D5_2",1,2,3625,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,6,3,"NumberMatching",4,2,2,"D6_1","N3",0,1,2809,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,6,3,"NumberMatching",5,2,1,"D4_1","N8",1,2,2057,1
"Matching_Run1",7,1,"06-28-2015",10:59:29,6,3,"NumberMatching",6,2,3,"D2_1","N5",0,NA,0,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,1,4,"ShapeMatching",1,1,1,"S9","S9",1,1,1473,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,1,4,"ShapeMatching",2,1,3,"S7","S7",1,1,831,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,1,4,"ShapeMatching",3,1,2,"S1","S1",1,1,684,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,1,4,"ShapeMatching",4,1,1,"S6","S6",1,1,756,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,1,4,"ShapeMatching",5,2,2,"S3","S4",1,2,946,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,1,4,"ShapeMatching",6,2,3,"S1","S2",1,2,872,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,2,3,"NumberMatching",1,1,1,"D8_2","N8",1,1,1742,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,2,3,"NumberMatching",2,1,3,"D4_2","N4",1,1,1732,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,2,3,"NumberMatching",3,2,2,"D6_1","N3",1,2,1677,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,2,3,"NumberMatching",4,1,1,"D6_2","N6",1,1,1637,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,2,3,"NumberMatching",5,1,3,"N9","D9_1",1,1,1750,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,2,3,"NumberMatching",6,2,2,"N3","D5_2",1,2,1420,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,3,6,"ShapeMatching",1,2,1,"S4","S5",1,2,1556,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,3,6,"ShapeMatching",2,2,2,"S7","S8",1,2,1418,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,3,6,"ShapeMatching",3,2,3,"S9","S1",1,2,1003,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,3,6,"ShapeMatching",4,2,1,"S6","S7",1,2,871,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,3,6,"ShapeMatching",5,1,3,"S2","S2",1,1,1110,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,3,6,"ShapeMatching",6,1,2,"S3","S3",1,1,1105,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,4,5,"ShapeMatching",1,1,1,"S8","S8",1,1,953,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,4,5,"ShapeMatching",2,1,3,"S5","S5",1,1,1142,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,4,5,"ShapeMatching",3,2,2,"S8","S9",1,2,1007,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,4,5,"ShapeMatching",4,2,3,"S5","S6",1,2,1336,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,4,5,"ShapeMatching",5,2,1,"S2","S3",1,2,1410,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,4,5,"ShapeMatching",6,1,2,"S4","S4",0,2,1513,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,5,1,"NumberMatching",1,1,3,"N7","D7_1",1,1,1674,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,5,1,"NumberMatching",2,1,2,"D2_2","N2",1,1,1137,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,5,1,"NumberMatching",3,2,1,"D4_1","N8",1,2,1462,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,5,1,"NumberMatching",4,2,2,"D8_1","N5",1,2,1576,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,5,1,"NumberMatching",5,2,3,"N7","D4_2",1,2,1355,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,5,1,"NumberMatching",6,2,1,"N5","D1_2",1,2,1416,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,6,2,"NumberMatching",1,1,3,"N5","D5_1",1,1,1720,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,6,2,"NumberMatching",2,1,1,"N1","D1_1",1,1,1104,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,6,2,"NumberMatching",3,1,2,"N3","D3_1",1,1,1549,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,6,2,"NumberMatching",4,2,1,"D2_1","N5",1,2,1249,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,6,2,"NumberMatching",5,2,2,"N9","D7_2",0,1,1647,1
"Matching_Run1",8,1,"05-30-2015",12:08:39,6,2,"NumberMatching",6,2,3,"N1","D4_2",1,2,1344,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,1,2,"NumberMatching",1,2,3,"N9","D7_2",1,2,3334,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,1,2,"NumberMatching",2,1,2,"N3","D3_1",1,1,1321,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,1,2,"NumberMatching",3,1,1,"D2_2","N2",1,1,975,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,1,2,"NumberMatching",4,1,3,"N7","D7_1",0,2,3438,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,1,2,"NumberMatching",5,2,1,"D2_1","N5",1,2,1775,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,1,2,"NumberMatching",6,2,2,"N5","D1_2",1,2,1563,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,2,5,"ShapeMatching",1,1,1,"S6","S6",1,1,2030,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,2,5,"ShapeMatching",2,1,2,"S1","S1",1,1,1049,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,2,5,"ShapeMatching",3,1,3,"S5","S5",1,1,1056,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,2,5,"ShapeMatching",4,1,1,"S8","S8",1,1,813,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,2,5,"ShapeMatching",5,2,3,"S4","S5",1,2,1027,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,2,5,"ShapeMatching",6,1,2,"S3","S3",1,1,1009,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,3,1,"NumberMatching",1,1,3,"N5","D5_1",0,2,2736,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,3,1,"NumberMatching",2,2,2,"D6_1","N3",1,2,1158,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,3,1,"NumberMatching",3,1,1,"N1","D1_1",1,1,938,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,3,1,"NumberMatching",4,1,2,"N9","D9_1",0,2,1370,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,3,1,"NumberMatching",5,2,1,"D4_1","N8",1,2,2006,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,3,1,"NumberMatching",6,1,3,"D6_2","N6",1,1,3092,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,4,3,"NumberMatching",1,1,2,"D4_2","N4",1,1,1616,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,4,3,"NumberMatching",2,2,1,"N7","D4_2",0,1,2140,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,4,3,"NumberMatching",3,1,3,"D8_2","N8",1,1,2194,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,4,3,"NumberMatching",4,2,1,"N1","D4_2",1,2,1432,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,4,3,"NumberMatching",5,2,3,"D8_1","N5",1,2,1153,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,4,3,"NumberMatching",6,2,2,"N3","D5_2",1,2,1461,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,5,4,"ShapeMatching",1,2,1,"S6","S7",1,2,1647,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,5,4,"ShapeMatching",2,1,3,"S9","S9",1,1,1256,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,5,4,"ShapeMatching",3,2,2,"S9","S1",1,2,974,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,5,4,"ShapeMatching",4,1,1,"S4","S4",1,1,800,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,5,4,"ShapeMatching",5,2,2,"S2","S3",1,2,776,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,5,4,"ShapeMatching",6,2,3,"S8","S9",1,2,2728,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,6,6,"ShapeMatching",1,2,2,"S3","S4",1,2,1420,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,6,6,"ShapeMatching",2,2,3,"S7","S8",1,2,1586,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,6,6,"ShapeMatching",3,1,1,"S2","S2",1,1,2155,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,6,6,"ShapeMatching",4,1,3,"S7","S7",0,2,1304,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,6,6,"ShapeMatching",5,2,2,"S5","S6",1,2,930,1
"Matching_Run1",9,1,"06-29-2015",17:07:07,6,6,"ShapeMatching",6,2,1,"S1","S2",1,2,1709,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,1,2,"NumberMatching",1,1,2,"N3","D3_1",1,1,1147,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,1,2,"NumberMatching",2,2,1,"N1","D4_2",1,2,1347,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,1,2,"NumberMatching",3,1,3,"D2_2","N2",1,1,709,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,1,2,"NumberMatching",4,2,1,"N5","D1_2",0,1,729,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,1,2,"NumberMatching",5,1,2,"D4_2","N4",1,1,1001,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,1,2,"NumberMatching",6,2,3,"N3","D5_2",1,2,1033,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,2,5,"ShapeMatching",1,1,1,"S6","S6",1,1,937,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,2,5,"ShapeMatching",2,2,2,"S1","S2",1,2,1256,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,2,5,"ShapeMatching",3,1,3,"S2","S2",1,1,903,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,2,5,"ShapeMatching",4,1,2,"S8","S8",1,1,852,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,2,5,"ShapeMatching",5,2,1,"S9","S1",1,2,1062,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,2,5,"ShapeMatching",6,2,3,"S3","S4",0,1,1087,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,3,3,"NumberMatching",1,1,2,"N1","D1_1",1,1,1262,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,3,3,"NumberMatching",2,2,3,"N7","D4_2",1,2,1031,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,3,3,"NumberMatching",3,2,1,"D8_1","N5",1,2,938,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,3,3,"NumberMatching",4,2,2,"N9","D7_2",0,1,756,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,3,3,"NumberMatching",5,2,3,"D4_1","N8",1,2,1260,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,3,3,"NumberMatching",6,2,1,"D6_1","N3",1,2,1102,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,4,4,"ShapeMatching",1,1,3,"S9","S9",0,2,1025,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,4,4,"ShapeMatching",2,1,2,"S3","S3",1,1,882,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,4,4,"ShapeMatching",3,1,1,"S1","S1",1,1,850,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,4,4,"ShapeMatching",4,1,3,"S7","S7",1,1,732,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,4,4,"ShapeMatching",5,1,1,"S5","S5",1,1,853,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,4,4,"ShapeMatching",6,2,2,"S8","S9",1,2,1022,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,5,6,"ShapeMatching",1,2,3,"S4","S5",1,2,842,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,5,6,"ShapeMatching",2,1,1,"S4","S4",0,2,1300,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,5,6,"ShapeMatching",3,2,2,"S6","S7",1,2,1288,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,5,6,"ShapeMatching",4,2,1,"S7","S8",1,2,1397,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,5,6,"ShapeMatching",5,2,2,"S2","S3",1,2,1093,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,5,6,"ShapeMatching",6,2,3,"S5","S6",1,2,1033,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,6,1,"NumberMatching",1,1,1,"N7","D7_1",1,1,1140,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,6,1,"NumberMatching",2,1,3,"D6_2","N6",0,2,1407,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,6,1,"NumberMatching",3,1,2,"N9","D9_1",1,1,1162,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,6,1,"NumberMatching",4,1,1,"D8_2","N8",0,2,1363,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,6,1,"NumberMatching",5,2,2,"D2_1","N5",1,2,1192,1
"Matching_Run1",10,1,"06-24-2015",17:16:11,6,1,"NumberMatching",6,1,3,"N5","D5_1",1,1,953,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,1,3,"NumberMatching",1,1,1,"N7","D7_1",0,NA,0,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,1,3,"NumberMatching",2,1,3,"N3","D3_1",1,1,708,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,1,3,"NumberMatching",3,2,2,"D8_1","N5",1,2,1412,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,1,3,"NumberMatching",4,1,3,"N1","D1_1",1,1,963,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,1,3,"NumberMatching",5,2,1,"D4_1","N8",0,NA,0,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,1,3,"NumberMatching",6,2,2,"N7","D4_2",1,2,203,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,2,6,"ShapeMatching",1,2,3,"S6","S7",0,1,2594,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,2,6,"ShapeMatching",2,1,2,"S9","S9",0,2,413,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,2,6,"ShapeMatching",3,2,1,"S1","S2",0,1,1124,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,2,6,"ShapeMatching",4,1,3,"S2","S2",1,1,1027,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,2,6,"ShapeMatching",5,2,1,"S5","S6",1,2,1456,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,2,6,"ShapeMatching",6,2,2,"S4","S5",1,2,1019,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,3,5,"ShapeMatching",1,2,3,"S8","S9",1,2,1339,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,3,5,"ShapeMatching",2,2,2,"S2","S3",1,2,1209,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,3,5,"ShapeMatching",3,1,1,"S5","S5",0,2,1249,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,3,5,"ShapeMatching",4,2,2,"S7","S8",0,1,983,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,3,5,"ShapeMatching",5,1,1,"S4","S4",1,1,981,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,3,5,"ShapeMatching",6,1,3,"S6","S6",1,1,1858,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,4,4,"ShapeMatching",1,1,1,"S1","S1",0,NA,0,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,4,4,"ShapeMatching",2,2,3,"S9","S1",1,2,1857,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,4,4,"ShapeMatching",3,2,2,"S3","S4",0,1,1156,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,4,4,"ShapeMatching",4,1,1,"S7","S7",1,1,1450,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,4,4,"ShapeMatching",5,1,3,"S3","S3",1,1,992,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,4,4,"ShapeMatching",6,1,2,"S8","S8",1,1,2080,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,5,1,"NumberMatching",1,2,3,"N5","D1_2",0,1,858,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,5,1,"NumberMatching",2,2,2,"N3","D5_2",1,2,1233,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,5,1,"NumberMatching",3,1,1,"D6_2","N6",1,1,2501,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,5,1,"NumberMatching",4,2,2,"N1","D4_2",1,2,1589,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,5,1,"NumberMatching",5,1,1,"N5","D5_1",0,NA,0,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,5,1,"NumberMatching",6,1,3,"D2_2","N2",1,1,1194,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,6,2,"NumberMatching",1,1,2,"D8_2","N8",0,2,1225,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,6,2,"NumberMatching",2,2,1,"D2_1","N5",1,2,1494,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,6,2,"NumberMatching",3,2,3,"N9","D7_2",0,1,1114,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,6,2,"NumberMatching",4,1,1,"D4_2","N4",1,1,954,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,6,2,"NumberMatching",5,2,2,"D6_1","N3",0,NA,0,1
"Matching_Run1",11,1,"06-05-2015",18:09:32,6,2,"NumberMatching",6,1,3,"N9","D9_1",0,NA,0,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,1,3,"NumberMatching",1,1,1,"N7","D7_1",0,NA,0,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,1,3,"NumberMatching",2,2,2,"N1","D4_2",1,2,1819,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,1,3,"NumberMatching",3,2,3,"D2_1","N5",0,1,1423,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,1,3,"NumberMatching",4,1,1,"N1","D1_1",1,1,899,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,1,3,"NumberMatching",5,2,3,"N7","D4_2",1,2,2291,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,1,3,"NumberMatching",6,2,2,"D6_1","N3",1,2,1765,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,2,1,"NumberMatching",1,1,3,"N3","D3_1",1,1,1433,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,2,1,"NumberMatching",2,1,1,"D4_2","N4",0,2,2029,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,2,1,"NumberMatching",3,2,2,"D8_1","N5",0,1,102,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,2,1,"NumberMatching",4,2,1,"N3","D5_2",1,2,1806,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,2,1,"NumberMatching",5,1,2,"N5","D5_1",1,1,1802,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,2,1,"NumberMatching",6,2,3,"N5","D1_2",1,2,1606,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,3,6,"ShapeMatching",1,2,2,"S8","S9",1,2,2245,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,3,6,"ShapeMatching",2,1,3,"S3","S3",1,1,890,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,3,6,"ShapeMatching",3,2,1,"S9","S1",1,2,1480,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,3,6,"ShapeMatching",4,2,3,"S5","S6",1,2,1864,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,3,6,"ShapeMatching",5,1,2,"S6","S6",1,1,943,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,3,6,"ShapeMatching",6,2,1,"S7","S8",1,2,1631,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,4,2,"NumberMatching",1,1,3,"N9","D9_1",0,NA,0,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,4,2,"NumberMatching",2,1,1,"D2_2","N2",1,1,208,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,4,2,"NumberMatching",3,2,2,"D4_1","N8",0,NA,0,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,4,2,"NumberMatching",4,1,3,"D8_2","N8",1,1,1854,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,4,2,"NumberMatching",5,1,1,"D6_2","N6",1,1,2875,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,4,2,"NumberMatching",6,2,2,"N9","D7_2",0,NA,0,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,5,5,"ShapeMatching",1,1,1,"S1","S1",1,1,2792,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,5,5,"ShapeMatching",2,1,3,"S9","S9",1,1,1492,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,5,5,"ShapeMatching",3,1,2,"S8","S8",1,1,1658,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,5,5,"ShapeMatching",4,2,1,"S3","S4",1,2,1262,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,5,5,"ShapeMatching",5,1,2,"S2","S2",1,1,1022,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,5,5,"ShapeMatching",6,2,3,"S4","S5",1,2,1848,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,6,4,"ShapeMatching",1,2,2,"S6","S7",1,2,1640,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,6,4,"ShapeMatching",2,2,1,"S1","S2",0,NA,0,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,6,4,"ShapeMatching",3,1,3,"S5","S5",0,NA,0,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,6,4,"ShapeMatching",4,1,2,"S4","S4",1,1,1801,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,6,4,"ShapeMatching",5,2,1,"S2","S3",0,NA,0,1
"Matching_Run1",16,1,"06-28-2015",14:45:35,6,4,"ShapeMatching",6,1,3,"S7","S7",1,1,1764,1
"Matching_Run1",18,1,"07-30-2015",09:18:58,1,1,"NumberMatching",1,1,3,"N1","D1_1",1,1,1634,1
"Matching_Run1",18,1,"07-30-2015",09:18:58,1,1,"NumberMatching",2,2,1,"N1","D4_2",1,2,1282,1
"Matching_Run1",18,1,"07-30-2015",09:18:58,1,1,"NumberMatching",3,1,2,"N7","D7_1",0,NA,0,1
"Matching_Run1",18,1,"07-30-2015",09:18:58,1,1,"NumberMatching",4,2,3,"N9","D7_2",0,1,21,1
"Matching_Run1",18,1,"07-30-2015",09:18:58,1,1,"NumberMatching",5,1,1,"N5","D5_1",1,1,1215,1
"Matching_Run1",18,1,"07-30-2015",09:18:58,1,1,"NumberMatching",6,2,2,"D8_1","N5",0,1,1546,1
"Matching_Run1",18,1,"07-30-2015",09:18:58,2,5,"ShapeMatching",1,1,1,"S2","S2",1,1,2605,1
"Matching_Run1",18,1,"07-30-2015",09:18:58,2,5,"ShapeMatching",2,2,2,"S7","S8",1,2,2100,1
"Matching_Run1",18,1,"07-30-2015",09:18:58,2,5,"ShapeMatching",3,1,3,"S8","S8",1,1,2054,1
