"ExperimentName","Subject","Session","SessionDate","SessionTime","Block","metablock","TaskType","Trial","Answer","Condition","Correct","CorrectResponse","DifferenceCorrect","LeftNumber","RightNumber","Verification","Problem.ACC","Problem.CRESP","Problem.RESP","Problem.RT","StartFixation.OnsetTime","Problem.OnsetTime","condition","Task","run"
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,4,4,"LargeProblem",4,11,"L","C",1,0,3,8,11,1,1,1,4829,14361,171638,"large","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,4,4,"LargeProblem",5,14,"L","C",1,0,5,9,14,1,1,1,3238,14361,178171,"large","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,4,4,"LargeProblem",6,11,"L","C",1,0,6,5,11,1,1,1,2445,14361,183721,"large","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,5,2,"SmallProblem",1,9,"S","I",2,2,6,3,11,1,2,2,2877,14361,201770,"small","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,5,2,"SmallProblem",2,9,"S","I",2,1,7,2,10,1,2,2,1972,14361,207303,"small","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,5,2,"SmallProblem",3,10,"S","C",1,0,3,7,10,1,1,1,1391,14361,213836,"small","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,5,2,"SmallProblem",4,8,"S","I",2,1,2,6,9,1,2,2,1529,14361,219869,"small","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,5,2,"SmallProblem",5,10,"S","C",1,0,2,8,10,1,1,1,2522,14361,225402,"small","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,5,2,"SmallProblem",6,7,"S","C",1,0,4,3,7,1,1,1,1409,14361,231935,"small","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,6,6,"SmallProblem",1,8,"S","I",2,2,3,5,10,1,2,2,1129,14361,243985,"small","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,6,6,"SmallProblem",2,6,"S","C",1,0,2,4,6,1,1,1,981,14361,250518,"small","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,6,6,"SmallProblem",3,7,"S","C",1,0,5,2,7,1,1,1,2339,14361,256051,"small","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,6,6,"SmallProblem",4,9,"S","C",1,0,5,4,9,1,1,1,1963,14361,262084,"small","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,6,6,"SmallProblem",5,5,"S","I",2,2,3,2,7,1,2,2,2807,14361,267617,"small","arithmetic",2
"Arithmetic_Run2",20,1,"06-28-2015",11:55:57,6,6,"SmallProblem",6,10,"S","I",2,1,4,6,11,1,2,2,1954,14361,274150,"small","arithmetic",2
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,1,2,"SmallProblem",1,6,"S","I",2,2,4,2,8,0,2,1,1350,14324,20856,"incorrect","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,1,2,"SmallProblem",2,9,"S","C",1,0,3,6,9,1,1,1,1174,14324,27389,"small","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,1,2,"SmallProblem",3,10,"S","I",2,2,7,3,12,0,2,1,1796,14324,33423,"incorrect","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,1,2,"SmallProblem",4,9,"S","C",1,0,2,7,9,1,1,1,2333,14324,38956,"small","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,1,2,"SmallProblem",5,7,"S","I",2,1,2,5,8,1,2,2,1793,14324,45489,"small","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,1,2,"SmallProblem",6,8,"S","C",1,0,6,2,8,1,1,1,1412,14324,51522,"small","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,2,1,"Plus1",1,4,"Plus1","I",2,1,3,1,5,1,2,2,1114,14324,63072,"plus1","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,2,1,"Plus1",2,7,"Plus1","C",1,0,6,1,7,1,1,1,1022,14324,69105,"plus1","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,2,1,"Plus1",3,8,"Plus1","C",1,0,7,1,8,1,1,1,1149,14324,74638,"plus1","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,2,1,"Plus1",4,9,"Plus1","C",1,0,8,1,9,1,1,1,950,14324,81172,"plus1","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,2,1,"Plus1",5,5,"Plus1","C",1,0,4,1,5,1,1,1,1677,14324,87205,"plus1","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,2,1,"Plus1",6,10,"Plus1","I",2,2,9,1,12,1,2,2,1248,14324,92738,"plus1","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,3,4,"LargeProblem",1,12,"L","I",2,1,3,9,13,0,2,1,1794,14324,105288,"incorrect","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,3,4,"LargeProblem",2,12,"L","C",1,0,7,5,12,1,1,1,1580,14324,110821,"large","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,3,4,"LargeProblem",3,14,"L","I",2,2,9,5,16,0,2,1,2437,14324,117354,"incorrect","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,3,4,"LargeProblem",4,11,"L","I",2,2,8,3,13,1,2,2,2153,14324,123388,"large","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,3,4,"LargeProblem",5,11,"L","C",1,0,2,9,11,1,1,1,1562,14324,129921,"large","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,3,4,"LargeProblem",6,14,"L","C",1,0,8,6,14,1,1,1,2225,14324,135454,"large","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,4,6,"SmallProblem",1,7,"S","I",2,2,3,4,9,0,2,1,1706,14324,153504,"incorrect","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,4,6,"SmallProblem",2,10,"S","I",2,1,8,2,11,1,2,2,1846,14324,160037,"small","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,4,6,"SmallProblem",3,5,"S","C",1,0,2,3,5,1,1,1,1561,14324,165570,"small","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,4,6,"SmallProblem",4,9,"S","I",2,1,4,5,10,1,2,2,1811,14324,171603,"small","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,4,6,"SmallProblem",5,8,"S","C",1,0,5,3,8,1,1,1,1721,14324,178137,"small","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,4,6,"SmallProblem",6,10,"S","C",1,0,6,4,10,1,1,1,2008,14324,183670,"small","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,5,3,"LargeProblem",1,13,"L","I",2,1,9,4,14,1,2,2,2550,14324,201719,"large","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,5,3,"LargeProblem",2,11,"L","C",1,0,7,4,11,1,1,1,1671,14324,208253,"large","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,5,3,"LargeProblem",3,11,"L","I",2,2,5,6,13,1,2,2,3193,14324,213786,"large","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,5,3,"LargeProblem",4,13,"L","I",2,1,6,7,14,0,2,1,1724,14324,219819,"incorrect","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,5,3,"LargeProblem",5,13,"L","C",1,0,5,8,13,1,1,1,3686,14324,226352,"large","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,5,3,"LargeProblem",6,12,"L","C",1,0,4,8,12,1,1,1,2750,14324,231885,"large","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,6,5,"Plus1",1,3,"Plus1","C",1,0,2,1,3,1,1,1,993,14324,243919,"plus1","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,6,5,"Plus1",2,5,"Plus1","I",2,1,4,1,6,1,2,2,1584,14324,249452,"plus1","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,6,5,"Plus1",3,6,"Plus1","I",2,2,5,1,8,1,2,2,1277,14324,255985,"plus1","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,6,5,"Plus1",4,4,"Plus1","C",1,0,3,1,4,1,1,1,1214,14324,262018,"plus1","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,6,5,"Plus1",5,8,"Plus1","I",2,1,7,1,9,1,2,2,1353,14324,267535,"plus1","arithmetic",1
"Arithmetic_Run1",21,1,"07-14-2015",14:32:14,6,5,"Plus1",6,9,"Plus1","I",2,2,8,1,11,0,2,1,1743,14324,273568,"incorrect","arithmetic",1
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,1,4,"LargeProblem",1,12,"L","C",1,0,9,3,12,1,1,1,1607,23121,29655,"large","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,1,4,"LargeProblem",2,11,"L","C",1,0,3,8,11,1,1,1,1822,23121,36188,"large","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,1,4,"LargeProblem",3,14,"L","C",1,0,5,9,14,1,1,1,2306,23121,41721,"large","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,1,4,"LargeProblem",4,11,"L","I",2,2,9,2,13,0,2,1,2143,23121,47754,"incorrect","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,1,4,"LargeProblem",5,12,"L","I",2,1,8,4,13,0,2,1,3103,23121,54271,"incorrect","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,1,4,"LargeProblem",6,13,"L","C",1,0,7,6,13,0,1,2,3761,23121,60304,"incorrect","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,2,2,"SmallProblem",1,7,"S","C",1,0,4,3,7,1,1,1,1210,23121,77854,"small","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,2,2,"SmallProblem",2,7,"S","C",1,0,5,2,7,1,1,1,2001,23121,83887,"small","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,2,2,"SmallProblem",3,10,"S","C",1,0,2,8,10,1,1,1,1177,23121,90420,"small","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,2,2,"SmallProblem",4,10,"S","C",1,0,3,7,10,1,1,1,1510,23121,95953,"small","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,2,2,"SmallProblem",5,8,"S","I",2,1,2,6,9,0,2,1,2014,23121,101987,"incorrect","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,2,2,"SmallProblem",6,9,"S","I",2,2,6,3,11,1,2,2,1938,23121,107520,"small","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,3,5,"Plus1",1,10,"Plus1","C",1,0,9,1,10,1,1,1,1006,23121,120070,"plus1","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,3,5,"Plus1",2,3,"Plus1","I",2,1,2,1,4,1,2,2,1434,23121,125603,"plus1","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,3,5,"Plus1",3,7,"Plus1","I",2,1,6,1,8,1,2,2,1576,23121,131636,"plus1","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,3,5,"Plus1",4,7,"Plus1","C",1,0,6,1,7,1,1,1,1178,23121,138169,"plus1","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,3,5,"Plus1",5,6,"Plus1","I",2,1,5,1,7,1,2,2,1276,23121,144202,"plus1","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,3,5,"Plus1",6,9,"Plus1","I",2,2,8,1,11,1,2,2,1192,23121,149719,"plus1","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,4,6,"SmallProblem",1,5,"S","I",2,2,3,2,7,1,2,2,1528,23121,168269,"small","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,4,6,"SmallProblem",2,9,"S","C",1,0,5,4,9,1,1,1,1591,23121,174302,"small","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,4,6,"SmallProblem",3,10,"S","I",2,1,4,6,11,1,2,2,1570,23121,179835,"small","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,4,6,"SmallProblem",4,8,"S","I",2,2,3,5,10,1,2,2,2000,23121,186368,"small","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,4,6,"SmallProblem",5,9,"S","I",2,1,7,2,10,1,2,2,2425,23121,192402,"small","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,4,6,"SmallProblem",6,6,"S","C",1,0,2,4,6,1,1,1,1382,23121,197935,"small","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,5,1,"Plus1",1,3,"Plus1","C",1,0,2,1,3,1,1,1,953,23121,216484,"plus1","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,5,1,"Plus1",2,6,"Plus1","C",1,0,5,1,6,1,1,1,1077,23121,222001,"plus1","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,5,1,"Plus1",3,5,"Plus1","I",2,2,4,1,7,1,2,2,1091,23121,228034,"plus1","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,5,1,"Plus1",4,4,"Plus1","C",1,0,3,1,4,1,1,1,1466,23121,234567,"plus1","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,5,1,"Plus1",5,8,"Plus1","C",1,0,7,1,8,1,1,1,1141,23121,240084,"plus1","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,5,1,"Plus1",6,10,"Plus1","I",2,2,9,1,12,1,2,2,1416,23121,246617,"plus1","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,6,3,"LargeProblem",1,11,"L","I",2,1,4,7,12,0,2,1,3151,23121,258667,"incorrect","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,6,3,"LargeProblem",2,14,"L","I",2,1,6,8,15,1,2,2,3754,23121,264200,"large","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,6,3,"LargeProblem",3,13,"L","I",2,2,8,5,15,0,2,1,3500,23121,270733,"incorrect","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,6,3,"LargeProblem",4,13,"L","C",1,0,4,9,13,1,1,1,3839,23121,276750,"large","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,6,3,"LargeProblem",5,11,"L","C",1,0,6,5,11,1,1,1,1838,23121,282283,"large","arithmetic",2
"Arithmetic_Run2",21,1,"07-14-2015",14:37:45,6,3,"LargeProblem",6,12,"L","I",2,2,5,7,14,0,2,1,3222,23121,288316,"incorrect","arithmetic",2
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,1,4,"LargeProblem",1,11,"L","C",1,0,2,9,11,1,1,1,3796,12469,19019,"large","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,1,4,"LargeProblem",2,14,"L","C",1,0,8,6,14,0,1,2,3729,12469,24552,"incorrect","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,1,4,"LargeProblem",3,12,"L","C",1,0,4,8,12,0,1,2,6289,12469,30585,"incorrect","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,1,4,"LargeProblem",4,13,"L","C",1,0,5,8,13,1,1,1,2687,12469,37118,"large","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,1,4,"LargeProblem",5,13,"L","I",2,1,9,4,14,0,2,1,3832,12469,42651,"incorrect","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,1,4,"LargeProblem",6,11,"L","I",2,2,5,6,13,1,2,2,5904,12469,48684,"large","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,2,2,"SmallProblem",1,10,"S","I",2,2,7,3,12,1,2,2,4045,12469,67234,"small","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,2,2,"SmallProblem",2,7,"S","I",2,2,3,4,9,1,2,2,3261,12469,73267,"small","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,2,2,"SmallProblem",3,7,"S","I",2,1,2,5,8,1,2,2,4195,12469,79800,"small","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,2,2,"SmallProblem",4,8,"S","C",1,0,5,3,8,1,1,1,4972,12469,85333,"small","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,2,2,"SmallProblem",5,5,"S","C",1,0,2,3,5,1,1,1,1890,12469,91366,"small","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,2,2,"SmallProblem",6,9,"S","C",1,0,2,7,9,1,1,1,3235,12469,96899,"small","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,3,3,"LargeProblem",1,12,"L","C",1,0,7,5,12,0,NA,NA,0,12469,109449,"incorrect","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,3,3,"LargeProblem",2,11,"L","I",2,2,8,3,13,1,2,2,990,12469,114982,"large","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,3,3,"LargeProblem",3,11,"L","C",1,0,7,4,11,1,1,1,4545,12469,121015,"large","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,3,3,"LargeProblem",4,13,"L","I",2,1,6,7,14,1,2,2,3029,12469,127548,"large","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,3,3,"LargeProblem",5,12,"L","I",2,1,3,9,13,0,2,1,5469,12469,133581,"incorrect","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,3,3,"LargeProblem",6,14,"L","I",2,2,9,5,16,0,2,1,5342,12469,140115,"incorrect","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,4,6,"SmallProblem",1,9,"S","C",1,0,3,6,9,1,1,1,2994,12469,151664,"small","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,4,6,"SmallProblem",2,10,"S","C",1,0,6,4,10,1,1,1,2966,12469,157697,"small","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,4,6,"SmallProblem",3,6,"S","I",2,2,4,2,8,1,2,2,4590,12469,163230,"small","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,4,6,"SmallProblem",4,8,"S","C",1,0,6,2,8,1,1,1,3594,12469,169763,"small","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,4,6,"SmallProblem",5,9,"S","I",2,1,4,5,10,1,2,2,2369,12469,175797,"small","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,4,6,"SmallProblem",6,10,"S","I",2,1,8,2,11,1,2,2,4041,12469,181330,"small","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,5,1,"Plus1",1,3,"Plus1","C",1,0,2,1,3,1,1,1,1991,12469,199879,"plus1","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,5,1,"Plus1",2,6,"Plus1","I",2,2,5,1,8,1,2,2,2083,12469,205912,"plus1","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,5,1,"Plus1",3,9,"Plus1","C",1,0,8,1,9,1,1,1,1642,12469,211445,"plus1","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,5,1,"Plus1",4,9,"Plus1","I",2,2,8,1,11,1,2,2,2864,12469,217978,"plus1","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,5,1,"Plus1",5,4,"Plus1","I",2,1,3,1,5,1,2,2,2226,12469,223512,"plus1","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,5,1,"Plus1",6,8,"Plus1","I",2,1,7,1,9,1,2,2,3077,12469,230045,"plus1","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,6,5,"Plus1",1,5,"Plus1","I",2,1,4,1,6,1,2,2,1869,12469,242094,"plus1","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,6,5,"Plus1",2,7,"Plus1","C",1,0,6,1,7,1,1,1,2958,12469,248627,"plus1","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,6,5,"Plus1",3,4,"Plus1","C",1,0,3,1,4,1,1,1,1615,12469,254660,"plus1","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,6,5,"Plus1",4,10,"Plus1","I",2,2,9,1,12,1,2,2,3581,12469,260194,"plus1","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,6,5,"Plus1",5,8,"Plus1","C",1,0,7,1,8,1,1,1,1909,12469,266727,"plus1","arithmetic",1
"Arithmetic_Run1",22,1,"07-07-2015",17:30:52,6,5,"Plus1",6,5,"Plus1","C",1,0,4,1,5,1,1,1,1711,12469,272760,"plus1","arithmetic",1
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,1,3,"LargeProblem",1,11,"L","C",1,0,3,8,11,1,1,1,3951,16114,22647,"large","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,1,3,"LargeProblem",2,11,"L","C",1,0,6,5,11,1,1,1,2603,16114,29180,"large","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,1,3,"LargeProblem",3,12,"L","C",1,0,9,3,12,1,1,1,3824,16114,35213,"large","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,1,3,"LargeProblem",4,11,"L","I",2,1,4,7,12,0,2,1,3822,16114,40746,"incorrect","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,1,3,"LargeProblem",5,14,"L","C",1,0,5,9,14,1,1,1,4114,16114,46779,"large","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,1,3,"LargeProblem",6,12,"L","I",2,1,8,4,13,0,2,1,5942,16114,52312,"incorrect","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,2,5,"Plus1",1,7,"Plus1","C",1,0,6,1,7,1,1,1,2799,16114,64862,"plus1","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,2,5,"Plus1",2,8,"Plus1","C",1,0,7,1,8,1,1,1,2920,16114,70895,"plus1","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,2,5,"Plus1",3,6,"Plus1","I",2,1,5,1,7,1,2,2,3665,16114,76428,"plus1","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,2,5,"Plus1",4,10,"Plus1","I",2,2,9,1,12,1,2,2,3044,16114,82961,"plus1","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,2,5,"Plus1",5,7,"Plus1","I",2,1,6,1,8,1,2,2,3309,16114,88994,"plus1","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,2,5,"Plus1",6,3,"Plus1","C",1,0,2,1,3,1,1,1,1849,16114,94527,"plus1","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,3,4,"LargeProblem",1,11,"L","I",2,2,9,2,13,1,2,2,4283,16114,113077,"large","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,3,4,"LargeProblem",2,13,"L","C",1,0,4,9,13,1,1,1,2774,16114,119110,"large","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,3,4,"LargeProblem",3,14,"L","I",2,1,6,8,15,0,2,1,5044,16114,125643,"incorrect","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,3,4,"LargeProblem",4,13,"L","C",1,0,7,6,13,1,1,1,4920,16114,131176,"large","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,3,4,"LargeProblem",5,13,"L","I",2,2,8,5,15,0,NA,NA,0,16114,137209,"incorrect","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,3,4,"LargeProblem",6,12,"L","I",2,2,5,7,14,1,2,2,160,16114,142742,"large","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,4,2,"SmallProblem",1,10,"S","C",1,0,2,8,10,1,1,1,3037,16114,161275,"small","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,4,2,"SmallProblem",2,10,"S","I",2,1,4,6,11,1,2,2,3717,16114,167308,"small","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,4,2,"SmallProblem",3,5,"S","I",2,2,3,2,7,1,2,2,2931,16114,173841,"small","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,4,2,"SmallProblem",4,7,"S","C",1,0,4,3,7,1,1,1,5333,16114,179374,"small","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,4,2,"SmallProblem",5,8,"S","I",2,1,2,6,9,0,2,1,4168,16114,185907,"incorrect","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,4,2,"SmallProblem",6,8,"S","I",2,2,3,5,10,1,2,2,2308,16114,191941,"small","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,5,6,"SmallProblem",1,6,"S","C",1,0,2,4,6,1,1,1,2247,16114,203490,"small","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,5,6,"SmallProblem",2,9,"S","C",1,0,5,4,9,1,1,1,1944,16114,210023,"small","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,5,6,"SmallProblem",3,10,"S","C",1,0,3,7,10,1,1,1,4644,16114,215556,"small","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,5,6,"SmallProblem",4,9,"S","I",2,1,7,2,10,1,2,2,3159,16114,221589,"small","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,5,6,"SmallProblem",5,7,"S","C",1,0,5,2,7,1,1,1,3174,16114,227123,"small","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,5,6,"SmallProblem",6,9,"S","I",2,2,6,3,11,1,2,2,4174,16114,233656,"small","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,6,1,"Plus1",1,4,"Plus1","C",1,0,3,1,4,1,1,1,2586,16114,251705,"plus1","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,6,1,"Plus1",2,3,"Plus1","I",2,1,2,1,4,1,2,2,3514,16114,257238,"plus1","arithmetic",2
"Arithmetic_Run2",22,1,"07-07-2015",17:36:21,6,1,"Plus1",3,10,"Plus1","C",1,0,9,1,10,1,1,1,1595,16114,263771,"plus1","arithmetic",2
